"WS_ID","WS_DATE","WS_TIME","PLATFORM_CD","LATITUDE","LONGITUDE","TRIPTYPE_CD","DATASOURCE_CD","WINDDIR_CD","BEAUFORT_CD","VESSSPEED","VESSHEAD_CD","ALTITUDE","GLAREL_CD","GLARER_CD","VISIBILITY_CD","CLOUD_CD","SIGHTOBS_CD","BATCH_ID","DATE_ENTERED","DATA_TYPE","REGION_CD","DATACENTER_CD","RESTRICTION_CD","WS_TIME_UTC","DATE_UPDATED","PLATFORM_TYPE_CD","TRIP_FLIGHT_NUMBER","MMSI","LCQECODE_CD","LOC_UNCERTAINTY_QUANTITATIVE","MAINTAINER_CD","DATA_TYPE_CD","WS_DATETIME","WS_DATETIME_UTC","SUSPECTED_DATA_ISSUE","TRIPTYPE_LEGACY_CD","DATASOURCE_LEGACY_CD","WS_EVENT_ID","WS_ID_1","EVENT_CD","GEAR_CD","SPECIES_CD","IDREL_CD","BEST_COUNT","CL_CD","ANBEARING","ANHEAD_CD","NOGRPS","DISTANCE","GEARIMPACT_CD","COMMENTS","DATE_UPDATED_1","MIN_COUNT","MAX_COUNT","COUNT_UNCERTAINTY_CD","WS_DETAIL_ID","WS_EVENT_ID_1","WHALENO","WHALEID","MATURITY_CD","SWIMDIR_CD","FEATURE_TYPE_CD","FEATURE_DESC","MARKS","PHOTO_CD","COMMENTS_1","FRAME_REF","BEHAVIOUR_CD1","BEHAVIOUR_CD2","BEHAVIOUR_CD3","BEHAVIOUR_CD4","BEHAVIOUR_CD5","ANIMAL_CONDITION","LENGTH_RANGE","DATE_UPDATED_2","SPECIES_CD_1","COMMONNAME","URI","SCIENTIF"
447441,2023-08-25,1403,821,46.7015,-57.2337,23,146,99,2,,99,,9,9,1,0,7,"BATCH_WRC2023",2024-01-15,"","NL","BIO","P",1633,,1,"","316012498",1,,34,8,2023-08-25 14:03:00,2023-08-25 16:33:00,"",,,245717,447441,1,0,7024,1,1,,,99,,,9,"",,1,1,1,136941,245717,,"",9,99,,"","",,"","",99,,,,,"ALIVE","",,7024,"WHALE-HUMPBACK","HUWH","Megaptera novaeangliae"
447442,2023-08-25,1451,821,46.6874,-57.1991,23,146,99,2,,99,,9,9,1,0,7,"BATCH_WRC2023",2024-01-15,"","NL","BIO","P",1721,,1,"","316012498",1,,34,8,2023-08-25 14:51:00,2023-08-25 17:21:00,"",,,245718,447442,1,0,7024,1,2,,,99,,,9,"",,2,2,1,136942,245718,,"",9,99,,"","",,"","",99,,,,,"ALIVE","",,7024,"WHALE-HUMPBACK","HUWH","Megaptera novaeangliae"
447538,2023-08-25,1349,821,46.7257,-57.2441,23,146,99,2,,99,,9,9,1,0,7,"BATCH_WRC2023",2024-01-15,"","NL","BIO","P",1619,,1,"","316012498",1,,34,8,2023-08-25 13:49:00,2023-08-25 16:19:00,"",,,245716,447538,1,0,7024,1,2,,,99,,,9,"",,2,2,1,136940,245716,,"",9,99,,"","",,"","",99,,,,,"ALIVE","",,7024,"WHALE-HUMPBACK","HUWH","Megaptera novaeangliae"
447429,2023-08-26,1150,821,46.2021,-59.1425,23,146,99,5,,99,,9,9,1,0,7,"BATCH_WRC2023",2024-01-15,"","MAR","BIO","P",1450,,1,"","316012498",1,,34,8,2023-08-26 11:50:00,2023-08-26 14:50:00,"",,,245639,447429,1,0,7024,3,1,,,99,,,9,"One large blow. Could be Mn",,1,1,1,136863,245639,,"",9,99,,"","",,"","",25,,,,,"ALIVE","",,7024,"WHALE-HUMPBACK","HUWH","Megaptera novaeangliae"
447443,2023-08-26,1006,821,46.1808,-58.8725,23,146,99,5,,99,,9,9,1,0,7,"BATCH_WRC2023",2024-01-15,"","MAR","BIO","P",1306,,1,"","316012498",1,,34,8,2023-08-26 10:06:00,2023-08-26 13:06:00,"",,,245720,447443,1,0,7031,1,2,,,99,,,9,"",,2,2,1,136944,245720,,"",9,99,,"","",,"","",99,,,,,"ALIVE","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
447598,2023-08-26,1347,821,46.2292,-59.4446,23,146,99,6,,99,,9,9,1,0,7,"BATCH_WRC2023",2024-01-15,"","MAR","BIO","P",1647,,1,"","316012498",1,,34,8,2023-08-26 13:47:00,2023-08-26 16:47:00,"",,,245725,447598,1,0,7030,2,1,,,99,,,9,"We keep just seeing just 1 blow in the surfacing, never, or rarely see a 2nd blow. Either long surface intervals or we just pass by too quickly or the subsequent blows in the surfacing sequence dissipate too fast with the wind.",,1,1,1,136949,245725,,"",9,99,,"","",,"","",25,,,,,"ALIVE","",,7030,"WHALE-BALEEN (NS)","",""
447633,2023-08-26,1341,821,46.2286,-59.4267,23,146,99,5,,99,,9,9,1,0,7,"BATCH_WRC2023",2024-01-15,"","MAR","BIO","P",1641,,1,"","316012498",1,,34,8,2023-08-26 13:41:00,2023-08-26 16:41:00,"",,,245723,447633,1,0,7030,2,1,,,99,,,9,"",,1,1,1,136947,245723,,"",9,99,,"","",,"","",99,,,,,"ALIVE","",,7030,"WHALE-BALEEN (NS)","",""
447596,2023-08-26,1330,821,46.2274,-59.3987,23,146,99,5,,99,,9,9,1,0,7,"BATCH_WRC2023",2024-01-15,"","MAR","BIO","P",1630,,1,"","316012498",1,,34,8,2023-08-26 13:30:00,2023-08-26 16:30:00,"",,,245721,447596,1,0,7024,3,1,,,99,,,9,"Large blow. Look like Mn",,1,1,1,136945,245721,,"",9,99,,"","",,"","",25,,,,,"ALIVE","",,7024,"WHALE-HUMPBACK","HUWH","Megaptera novaeangliae"
447597,2023-08-26,1341,821,46.2286,-59.4278,23,146,99,5,,99,,9,9,1,0,7,"BATCH_WRC2023",2024-01-15,"","MAR","BIO","P",1641,,1,"","316012498",1,,34,8,2023-08-26 13:41:00,2023-08-26 16:41:00,"",,,245724,447597,1,0,7031,1,2,,,99,,,9,"",,2,2,1,136948,245724,,"",9,99,,"","",,"","",99,,,,,"ALIVE","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
449235,2023-08-26,1035,106,46.8866,-60.7875,27,23,99,13,,99,,9,9,9,0,7,"BATCH_CP2023",2024-01-18,"","GULF","BIO","P",1335,,2,"BKMR23-074","",2,,4,4,2023-08-26 10:35:00,2023-08-26 13:35:00,"",,,246895,449235,1,0,7022,1,1,,,99,,,9,"Video id'd",,,,1,138007,246895,,"",,,,"","",4,"","",99,,,,,"ALIVE","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
447631,2023-08-26,918,821,46.1726,-58.7475,23,146,99,5,,99,,9,9,1,0,7,"BATCH_WRC2023",2024-01-15,"","MAR","BIO","P",1218,,1,"","316012498",1,,34,8,2023-08-26 09:18:00,2023-08-26 12:18:00,"",,,245719,447631,1,0,7030,2,1,,,99,,,9,"Spotted a blow relatively close off our starboard, but just seen once then never again. Won't wait for it or approach it given the sea state.",,1,1,1,136943,245719,,"",9,99,,"","",,"","",25,,,,,"ALIVE","",,7030,"WHALE-BALEEN (NS)","",""
447632,2023-08-26,1337,821,46.2283,-59.4169,23,146,99,5,,99,,9,9,1,0,7,"BATCH_WRC2023",2024-01-15,"","MAR","BIO","P",1637,,1,"","316012498",1,,34,8,2023-08-26 13:37:00,2023-08-26 16:37:00,"",,,245722,447632,1,0,7030,2,1,,,99,,,9,"Other blow",,1,1,1,136946,245722,,"",9,99,,"","",,"","",25,,,,,"ALIVE","",,7030,"WHALE-BALEEN (NS)","",""
447539,2023-08-28,1700,821,45.9851,-59.7869,23,146,99,3,,99,,9,9,1,0,7,"BATCH_WRC2023",2024-01-15,"","MAR","BIO","P",2000,,1,"","316012498",1,,34,8,2023-08-28 17:00:00,2023-08-28 20:00:00,"",,,245726,447539,1,0,7022,1,1,,,99,,,9,"",,1,1,1,136950,245726,,"",9,99,,"","",,"","",99,,,,,"ALIVE","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
447521,2023-08-29,1551,821,45.0471,-60.7672,23,146,99,4,,99,,9,9,1,0,7,"BATCH_WRC2023",2024-01-15,"","MAR","BIO","P",1851,,1,"","316012498",1,,34,8,2023-08-29 15:51:00,2023-08-29 18:51:00,"",,,245600,447521,1,0,7024,1,1,,,99,,,9,"",,1,1,1,136822,245600,,"",9,99,,"","",,"","",99,,,,,"ALIVE","",,7024,"WHALE-HUMPBACK","HUWH","Megaptera novaeangliae"
